,filename,typing_result,touch_location
2575,groupon-signup-10-clicked_frames_crop/bbox-0827.jpg,typing,onKeyboard
2576,groupon-signup-10-clicked_frames_crop/bbox-0846.jpg,typing,onKeyboard
2577,groupon-signup-10-clicked_frames_crop/bbox-0858.jpg,typing,onKeyboard
2578,groupon-signup-10-clicked_frames_crop/bbox-0874.jpg,typing,onKeyboard
2579,groupon-signup-10-clicked_frames_crop/bbox-0892.jpg,typing,onKeyboard
2580,groupon-signup-10-clicked_frames_crop/bbox-0908.jpg,typing,onKeyboard
2581,groupon-signup-10-clicked_frames_crop/bbox-0921.jpg,typing,onKeyboard
2582,groupon-signup-10-clicked_frames_crop/bbox-0936.jpg,typing,onKeyboard
2583,groupon-signup-10-clicked_frames_crop/bbox-0948.jpg,typing,out
2584,groupon-signup-10-clicked_frames_crop/bbox-0965.jpg,typing,onKeyboard
2585,groupon-signup-10-clicked_frames_crop/bbox-0991.jpg,typing,onKeyboard
2586,groupon-signup-10-clicked_frames_crop/bbox-1010.jpg,typing,out
2587,groupon-signup-10-clicked_frames_crop/bbox-1031.jpg,typing,onKeyboard
2588,groupon-signup-10-clicked_frames_crop/bbox-1064.jpg,typing,onKeyboard
2589,groupon-signup-10-clicked_frames_crop/bbox-1075.jpg,typing,onKeyboard
2590,groupon-signup-10-clicked_frames_crop/bbox-1092.jpg,typing,onKeyboard
2591,groupon-signup-10-clicked_frames_crop/bbox-1105.jpg,typing,onKeyboard
2592,groupon-signup-10-clicked_frames_crop/bbox-1136.jpg,typing,onKeyboard
2593,groupon-signup-10-clicked_frames_crop/bbox-1153.jpg,typing,onKeyboard
2594,groupon-signup-10-clicked_frames_crop/bbox-1166.jpg,typing,onKeyboard
2595,groupon-signup-10-clicked_frames_crop/bbox-1187.jpg,typing,onKeyboard
2596,groupon-signup-10-clicked_frames_crop/bbox-1208.jpg,typing,onKeyboard
2597,groupon-signup-10-clicked_frames_crop/bbox-1231.jpg,typing,onKeyboard
2598,groupon-signup-10-clicked_frames_crop/bbox-1260.jpg,typing,onKeyboard
2599,groupon-signup-10-clicked_frames_crop/bbox-1274.jpg,typing,onKeyboard
2600,groupon-signup-10-clicked_frames_crop/bbox-1285.jpg,typing,onKeyboard
2601,groupon-signup-10-clicked_frames_crop/bbox-1301.jpg,typing,onKeyboard
2602,groupon-signup-10-clicked_frames_crop/bbox-1320.jpg,typing,onKeyboard
2603,groupon-signup-10-clicked_frames_crop/bbox-1333.jpg,typing,onKeyboard
2604,groupon-signup-10-clicked_frames_crop/bbox-1351.jpg,typing,onKeyboard
2605,groupon-signup-10-clicked_frames_crop/bbox-1363.jpg,typing,onKeyboard
2606,groupon-signup-10-clicked_frames_crop/bbox-1376.jpg,typing,out
2607,groupon-signup-10-clicked_frames_crop/bbox-1512.jpg,typing,onKeyboard
2608,groupon-signup-10-clicked_frames_crop/bbox-1546.jpg,typing,onKeyboard
2609,groupon-signup-10-clicked_frames_crop/bbox-1570.jpg,typing,onKeyboard
2610,groupon-signup-10-clicked_frames_crop/bbox-1589.jpg,typing,out
2611,groupon-signup-11-clicked_frames_crop/bbox-0570.jpg,typing,onKeyboard
2612,groupon-signup-11-clicked_frames_crop/bbox-0585.jpg,typing,onKeyboard
2613,groupon-signup-11-clicked_frames_crop/bbox-0609.jpg,typing,onKeyboard
2614,groupon-signup-11-clicked_frames_crop/bbox-0657.jpg,typing,onKeyboard
2615,groupon-signup-11-clicked_frames_crop/bbox-0683.jpg,typing,onKeyboard
2616,groupon-signup-11-clicked_frames_crop/bbox-0713.jpg,typing,out
2617,groupon-signup-11-clicked_frames_crop/bbox-0743.jpg,typing,onKeyboard
2618,groupon-signup-11-clicked_frames_crop/bbox-0769.jpg,typing,onKeyboard
2619,groupon-signup-11-clicked_frames_crop/bbox-0797.jpg,typing,onKeyboard
2620,groupon-signup-11-clicked_frames_crop/bbox-0820.jpg,typing,onKeyboard
2621,groupon-signup-11-clicked_frames_crop/bbox-0840.jpg,typing,onKeyboard
2622,groupon-signup-11-clicked_frames_crop/bbox-0861.jpg,typing,onKeyboard
2623,groupon-signup-11-clicked_frames_crop/bbox-0878.jpg,typing,onKeyboard
2624,groupon-signup-11-clicked_frames_crop/bbox-0925.jpg,typing,out
2625,groupon-signup-11-clicked_frames_crop/bbox-0950.jpg,typing,out
2626,groupon-signup-11-clicked_frames_crop/bbox-0992.jpg,typing,onKeyboard
2627,groupon-signup-11-clicked_frames_crop/bbox-1008.jpg,typing,onKeyboard
2628,groupon-signup-11-clicked_frames_crop/bbox-1019.jpg,typing,onKeyboard
2629,groupon-signup-11-clicked_frames_crop/bbox-1048.jpg,typing,onKeyboard
2630,groupon-signup-11-clicked_frames_crop/bbox-1077.jpg,typing,onKeyboard
2631,groupon-signup-11-clicked_frames_crop/bbox-1097.jpg,typing,onKeyboard
2632,groupon-signup-11-clicked_frames_crop/bbox-1118.jpg,typing,onKeyboard
2633,groupon-signup-11-clicked_frames_crop/bbox-1172.jpg,typing,onKeyboard
2634,groupon-signup-11-clicked_frames_crop/bbox-1197.jpg,typing,onKeyboard
2635,groupon-signup-11-clicked_frames_crop/bbox-1219.jpg,typing,onKeyboard
2636,groupon-signup-11-clicked_frames_crop/bbox-1246.jpg,typing,onKeyboard
2637,groupon-signup-11-clicked_frames_crop/bbox-1268.jpg,typing,onKeyboard
2638,groupon-signup-11-clicked_frames_crop/bbox-1285.jpg,typing,onKeyboard
2639,groupon-signup-11-clicked_frames_crop/bbox-1339.jpg,typing,onKeyboard
2640,groupon-signup-11-clicked_frames_crop/bbox-1363.jpg,typing,onKeyboard
2641,groupon-signup-11-clicked_frames_crop/bbox-1396.jpg,typing,onKeyboard
2642,groupon-signup-11-clicked_frames_crop/bbox-1426.jpg,typing,onKeyboard
2643,groupon-signup-11-clicked_frames_crop/bbox-1503.jpg,typing,onKeyboard
2644,groupon-signup-11-clicked_frames_crop/bbox-1527.jpg,typing,onKeyboard
2645,groupon-signup-11-clicked_frames_crop/bbox-1548.jpg,typing,onKeyboard
2646,groupon-signup-11-clicked_frames_crop/bbox-1565.jpg,typing,onKeyboard
2647,groupon-signup-11-clicked_frames_crop/bbox-1589.jpg,typing,onKeyboard
2648,groupon-signup-11-clicked_frames_crop/bbox-1610.jpg,typing,onKeyboard
2649,groupon-signup-11-clicked_frames_crop/bbox-1630.jpg,typing,onKeyboard
2650,groupon-signup-11-clicked_frames_crop/bbox-1654.jpg,typing,onKeyboard
2651,groupon-signup-11-clicked_frames_crop/bbox-1692.jpg,typing,onKeyboard
2652,groupon-signup-11-clicked_frames_crop/bbox-1715.jpg,typing,onKeyboard
2653,groupon-signup-11-clicked_frames_crop/bbox-1737.jpg,typing,onKeyboard
2654,groupon-signup-11-clicked_frames_crop/bbox-1761.jpg,typing,out
2655,groupon-signup-11-clicked_frames_crop/bbox-1822.jpg,typing,onKeyboard
2656,groupon-signup-11-clicked_frames_crop/bbox-1844.jpg,typing,onKeyboard
2657,groupon-signup-11-clicked_frames_crop/bbox-1869.jpg,typing,onKeyboard
2658,groupon-signup-11-clicked_frames_crop/bbox-1889.jpg,typing,onKeyboard
2659,groupon-signup-11-clicked_frames_crop/bbox-1913.jpg,typing,onKeyboard
2660,groupon-signup-11-clicked_frames_crop/bbox-1939.jpg,typing,onKeyboard
2661,groupon-signup-11-clicked_frames_crop/bbox-1957.jpg,typing,onKeyboard
2662,groupon-signup-11-clicked_frames_crop/bbox-1970.jpg,typing,onKeyboard
2663,groupon-signup-11-clicked_frames_crop/bbox-1986.jpg,typing,onKeyboard
2664,groupon-signup-11-clicked_frames_crop/bbox-2073.jpg,typing,out
2665,groupon-signup-12-clicked_frames_crop/bbox-0345.jpg,typing,onKeyboard
2666,groupon-signup-12-clicked_frames_crop/bbox-0359.jpg,typing,onKeyboard
2667,groupon-signup-12-clicked_frames_crop/bbox-0376.jpg,typing,onKeyboard
2668,groupon-signup-12-clicked_frames_crop/bbox-0442.jpg,typing,onKeyboard
2669,groupon-signup-12-clicked_frames_crop/bbox-0466.jpg,typing,onKeyboard
2670,groupon-signup-12-clicked_frames_crop/bbox-0490.jpg,typing,onKeyboard
2671,groupon-signup-12-clicked_frames_crop/bbox-0505.jpg,typing,onKeyboard
2672,groupon-signup-12-clicked_frames_crop/bbox-0517.jpg,typing,onKeyboard
2673,groupon-signup-12-clicked_frames_crop/bbox-0544.jpg,typing,onKeyboard
2674,groupon-signup-12-clicked_frames_crop/bbox-0567.jpg,typing,onKeyboard
2675,groupon-signup-12-clicked_frames_crop/bbox-0590.jpg,typing,onKeyboard
2676,groupon-signup-12-clicked_frames_crop/bbox-0608.jpg,typing,onKeyboard
2677,groupon-signup-12-clicked_frames_crop/bbox-0638.jpg,typing,out
2678,groupon-signup-12-clicked_frames_crop/bbox-0669.jpg,typing,onKeyboard
2679,groupon-signup-12-clicked_frames_crop/bbox-0683.jpg,typing,onKeyboard
2680,groupon-signup-12-clicked_frames_crop/bbox-0699.jpg,typing,onKeyboard
2681,groupon-signup-12-clicked_frames_crop/bbox-0721.jpg,typing,onKeyboard
2682,groupon-signup-12-clicked_frames_crop/bbox-0741.jpg,typing,out
2683,groupon-signup-12-clicked_frames_crop/bbox-1065.jpg,typing,onKeyboard
2684,groupon-signup-12-clicked_frames_crop/bbox-1086.jpg,typing,onKeyboard
2685,groupon-signup-12-clicked_frames_crop/bbox-1100.jpg,typing,onKeyboard
2686,groupon-signup-12-clicked_frames_crop/bbox-1139.jpg,typing,onKeyboard
2687,groupon-signup-12-clicked_frames_crop/bbox-1164.jpg,typing,onKeyboard
2688,groupon-signup-12-clicked_frames_crop/bbox-1191.jpg,typing,onKeyboard
2689,groupon-signup-12-clicked_frames_crop/bbox-1207.jpg,typing,onKeyboard
2690,groupon-signup-12-clicked_frames_crop/bbox-1219.jpg,typing,onKeyboard
2691,groupon-signup-12-clicked_frames_crop/bbox-1255.jpg,typing,out
2692,groupon-signup-12-clicked_frames_crop/bbox-1283.jpg,typing,onKeyboard
2693,groupon-signup-12-clicked_frames_crop/bbox-1303.jpg,typing,onKeyboard
2694,groupon-signup-12-clicked_frames_crop/bbox-1322.jpg,typing,onKeyboard
2695,groupon-signup-12-clicked_frames_crop/bbox-1343.jpg,typing,onKeyboard
2696,groupon-signup-12-clicked_frames_crop/bbox-1370.jpg,typing,onKeyboard
2697,groupon-signup-12-clicked_frames_crop/bbox-1388.jpg,typing,onKeyboard
2698,groupon-signup-12-clicked_frames_crop/bbox-1406.jpg,typing,onKeyboard
2699,groupon-signup-12-clicked_frames_crop/bbox-1438.jpg,typing,onKeyboard
2700,groupon-signup-12-clicked_frames_crop/bbox-1463.jpg,typing,onKeyboard
2701,groupon-signup-12-clicked_frames_crop/bbox-1486.jpg,typing,onKeyboard
2702,groupon-signup-12-clicked_frames_crop/bbox-1515.jpg,typing,onKeyboard
2703,groupon-signup-12-clicked_frames_crop/bbox-1537.jpg,typing,onKeyboard
2704,groupon-signup-12-clicked_frames_crop/bbox-1557.jpg,typing,onKeyboard
2705,groupon-signup-12-clicked_frames_crop/bbox-1584.jpg,typing,onKeyboard
2706,groupon-signup-12-clicked_frames_crop/bbox-1620.jpg,typing,onKeyboard
2707,groupon-signup-12-clicked_frames_crop/bbox-1642.jpg,typing,onKeyboard
2708,groupon-signup-12-clicked_frames_crop/bbox-1664.jpg,typing,onKeyboard
2709,groupon-signup-12-clicked_frames_crop/bbox-1688.jpg,typing,onKeyboard
2710,groupon-signup-12-clicked_frames_crop/bbox-1746.jpg,typing,onKeyboard
2711,groupon-signup-12-clicked_frames_crop/bbox-1763.jpg,typing,onKeyboard
2712,groupon-signup-12-clicked_frames_crop/bbox-1786.jpg,typing,onKeyboard
2713,groupon-signup-12-clicked_frames_crop/bbox-1815.jpg,typing,onKeyboard
2714,groupon-signup-12-clicked_frames_crop/bbox-1835.jpg,typing,onKeyboard
2715,groupon-signup-12-clicked_frames_crop/bbox-1862.jpg,typing,onKeyboard
2716,groupon-signup-12-clicked_frames_crop/bbox-1881.jpg,typing,onKeyboard
2717,groupon-signup-12-clicked_frames_crop/bbox-1904.jpg,typing,onKeyboard
2718,groupon-signup-12-clicked_frames_crop/bbox-1929.jpg,typing,onKeyboard
2719,groupon-signup-12-clicked_frames_crop/bbox-1983.jpg,typing,onKeyboard
2720,groupon-signup-12-clicked_frames_crop/bbox-2006.jpg,typing,out
2721,groupon-signup-12-clicked_frames_crop/bbox-2057.jpg,typing,onKeyboard
2722,groupon-signup-12-clicked_frames_crop/bbox-2077.jpg,typing,onKeyboard
2723,groupon-signup-12-clicked_frames_crop/bbox-2089.jpg,typing,onKeyboard
2724,groupon-signup-12-clicked_frames_crop/bbox-2105.jpg,typing,onKeyboard
2725,groupon-signup-12-clicked_frames_crop/bbox-2127.jpg,typing,onKeyboard
2726,groupon-signup-12-clicked_frames_crop/bbox-2156.jpg,typing,onKeyboard
2727,groupon-signup-12-clicked_frames_crop/bbox-2171.jpg,typing,onKeyboard
2728,groupon-signup-12-clicked_frames_crop/bbox-2186.jpg,typing,onKeyboard
2729,groupon-signup-12-clicked_frames_crop/bbox-2201.jpg,typing,onKeyboard
2730,groupon-signup-12-clicked_frames_crop/bbox-2219.jpg,typing,out
2731,groupon-signup-12-clicked_frames_crop/bbox-2519.jpg,typing,onKeyboard
2732,groupon-signup-12-clicked_frames_crop/bbox-2548.jpg,typing,onKeyboard
2733,groupon-signup-12-clicked_frames_crop/bbox-2573.jpg,typing,out
2734,groupon-signup-13-clicked_frames_crop/bbox-0529.jpg,typing,onKeyboard
2735,groupon-signup-13-clicked_frames_crop/bbox-0557.jpg,typing,onKeyboard
2736,groupon-signup-13-clicked_frames_crop/bbox-0609.jpg,typing,onKeyboard
2737,groupon-signup-13-clicked_frames_crop/bbox-0645.jpg,typing,onKeyboard
2738,groupon-signup-13-clicked_frames_crop/bbox-0676.jpg,typing,onKeyboard
2739,groupon-signup-13-clicked_frames_crop/bbox-0708.jpg,typing,onKeyboard
2740,groupon-signup-13-clicked_frames_crop/bbox-0723.jpg,typing,onKeyboard
2741,groupon-signup-13-clicked_frames_crop/bbox-0818.jpg,typing,onKeyboard
2742,groupon-signup-13-clicked_frames_crop/bbox-0851.jpg,typing,onKeyboard
2743,groupon-signup-13-clicked_frames_crop/bbox-0887.jpg,typing,onKeyboard
2744,groupon-signup-13-clicked_frames_crop/bbox-0923.jpg,typing,onKeyboard
2745,groupon-signup-13-clicked_frames_crop/bbox-0954.jpg,typing,onKeyboard
2746,groupon-signup-13-clicked_frames_crop/bbox-1006.jpg,typing,onKeyboard
2747,groupon-signup-13-clicked_frames_crop/bbox-1055.jpg,typing,onKeyboard
2748,groupon-signup-13-clicked_frames_crop/bbox-1088.jpg,typing,onKeyboard
2749,groupon-signup-13-clicked_frames_crop/bbox-1107.jpg,typing,onKeyboard
2750,groupon-signup-13-clicked_frames_crop/bbox-1160.jpg,typing,onKeyboard
2751,groupon-signup-13-clicked_frames_crop/bbox-1192.jpg,typing,onKeyboard
2752,groupon-signup-13-clicked_frames_crop/bbox-1285.jpg,typing,onKeyboard
2753,groupon-signup-13-clicked_frames_crop/bbox-1338.jpg,typing,onKeyboard
2754,groupon-signup-13-clicked_frames_crop/bbox-1403.jpg,typing,onKeyboard
2755,groupon-signup-13-clicked_frames_crop/bbox-1433.jpg,typing,onKeyboard
2756,groupon-signup-13-clicked_frames_crop/bbox-1460.jpg,typing,onKeyboard
2757,groupon-signup-13-clicked_frames_crop/bbox-1491.jpg,typing,onKeyboard
2758,groupon-signup-13-clicked_frames_crop/bbox-1514.jpg,typing,onKeyboard
2759,groupon-signup-13-clicked_frames_crop/bbox-1537.jpg,typing,onKeyboard
2760,groupon-signup-13-clicked_frames_crop/bbox-1562.jpg,typing,onKeyboard
2761,groupon-signup-13-clicked_frames_crop/bbox-1586.jpg,typing,onKeyboard
2762,groupon-signup-13-clicked_frames_crop/bbox-1606.jpg,typing,onKeyboard
2763,groupon-signup-13-clicked_frames_crop/bbox-1679.jpg,typing,out
2764,groupon-signup-13-clicked_frames_crop/bbox-1834.jpg,typing,out
2765,groupon-signup-13-clicked_frames_crop/bbox-1867.jpg,typing,onKeyboard
2766,groupon-signup-13-clicked_frames_crop/bbox-1896.jpg,typing,onKeyboard
2767,groupon-signup-13-clicked_frames_crop/bbox-1913.jpg,typing,onKeyboard
2768,groupon-signup-13-clicked_frames_crop/bbox-1947.jpg,typing,onKeyboard
2769,groupon-signup-13-clicked_frames_crop/bbox-1990.jpg,typing,onKeyboard
2770,groupon-signup-13-clicked_frames_crop/bbox-2016.jpg,typing,onKeyboard
2771,groupon-signup-13-clicked_frames_crop/bbox-2041.jpg,typing,onKeyboard
2772,groupon-signup-13-clicked_frames_crop/bbox-2074.jpg,typing,onKeyboard
2773,groupon-signup-13-clicked_frames_crop/bbox-2114.jpg,typing,onKeyboard
2774,groupon-signup-13-clicked_frames_crop/bbox-2152.jpg,typing,onKeyboard
2775,groupon-signup-13-clicked_frames_crop/bbox-2187.jpg,typing,onKeyboard
2776,groupon-signup-13-clicked_frames_crop/bbox-2214.jpg,typing,onKeyboard
2777,groupon-signup-13-clicked_frames_crop/bbox-2248.jpg,typing,onKeyboard
2778,groupon-signup-13-clicked_frames_crop/bbox-2270.jpg,typing,onKeyboard
2779,groupon-signup-13-clicked_frames_crop/bbox-2301.jpg,typing,onKeyboard
2780,groupon-signup-13-clicked_frames_crop/bbox-2324.jpg,typing,onKeyboard
2781,groupon-signup-13-clicked_frames_crop/bbox-2375.jpg,typing,onKeyboard
2782,groupon-signup-13-clicked_frames_crop/bbox-2402.jpg,typing,onKeyboard
2783,groupon-signup-13-clicked_frames_crop/bbox-2428.jpg,typing,onKeyboard
2784,groupon-signup-13-clicked_frames_crop/bbox-2456.jpg,typing,onKeyboard
2785,groupon-signup-13-clicked_frames_crop/bbox-2556.jpg,typing,out
2786,groupon-signup-13-clicked_frames_crop/bbox-2892.jpg,typing,onKeyboard
2787,groupon-signup-13-clicked_frames_crop/bbox-2914.jpg,typing,onKeyboard
2788,groupon-signup-13-clicked_frames_crop/bbox-2940.jpg,typing,onKeyboard
2789,groupon-signup-13-clicked_frames_crop/bbox-2962.jpg,typing,onKeyboard
2790,groupon-signup-13-clicked_frames_crop/bbox-2988.jpg,typing,onKeyboard
2791,groupon-signup-13-clicked_frames_crop/bbox-3027.jpg,typing,onKeyboard
2792,groupon-signup-13-clicked_frames_crop/bbox-3057.jpg,typing,onKeyboard
2793,groupon-signup-13-clicked_frames_crop/bbox-3080.jpg,typing,onKeyboard
2794,groupon-signup-13-clicked_frames_crop/bbox-3106.jpg,typing,out
2795,groupon-signup-13-clicked_frames_crop/bbox-3235.jpg,typing,out
2796,groupon-signup-13-clicked_frames_crop/bbox-3281.jpg,typing,onKeyboard
2797,groupon-signup-13-clicked_frames_crop/bbox-3301.jpg,typing,onKeyboard
2798,groupon-signup-13-clicked_frames_crop/bbox-3326.jpg,typing,onKeyboard
2799,groupon-signup-13-clicked_frames_crop/bbox-3349.jpg,typing,onKeyboard
2800,groupon-signup-13-clicked_frames_crop/bbox-3379.jpg,typing,onKeyboard
2801,groupon-signup-13-clicked_frames_crop/bbox-3404.jpg,typing,onKeyboard
2802,groupon-signup-13-clicked_frames_crop/bbox-3439.jpg,typing,onKeyboard
2803,groupon-signup-13-clicked_frames_crop/bbox-3493.jpg,typing,onKeyboard
2804,groupon-signup-13-clicked_frames_crop/bbox-3519.jpg,typing,onKeyboard
2805,groupon-signup-13-clicked_frames_crop/bbox-3549.jpg,typing,onKeyboard
2806,groupon-signup-13-clicked_frames_crop/bbox-3580.jpg,typing,onKeyboard
2807,groupon-signup-13-clicked_frames_crop/bbox-3605.jpg,typing,onKeyboard
2808,groupon-signup-13-clicked_frames_crop/bbox-3629.jpg,typing,onKeyboard
2809,groupon-signup-13-clicked_frames_crop/bbox-3654.jpg,typing,onKeyboard
2810,groupon-signup-13-clicked_frames_crop/bbox-3679.jpg,typing,onKeyboard
2811,groupon-signup-13-clicked_frames_crop/bbox-3696.jpg,typing,onKeyboard
2812,groupon-signup-13-clicked_frames_crop/bbox-3731.jpg,typing,onKeyboard
2813,groupon-signup-13-clicked_frames_crop/bbox-3761.jpg,typing,onKeyboard
2814,groupon-signup-13-clicked_frames_crop/bbox-3793.jpg,typing,onKeyboard
2815,groupon-signup-13-clicked_frames_crop/bbox-3843.jpg,typing,onKeyboard
2816,groupon-signup-13-clicked_frames_crop/bbox-3861.jpg,typing,onKeyboard
2817,groupon-signup-13-clicked_frames_crop/bbox-3883.jpg,typing,onKeyboard
2818,groupon-signup-13-clicked_frames_crop/bbox-3908.jpg,typing,onKeyboard
2819,groupon-signup-13-clicked_frames_crop/bbox-3943.jpg,typing,onKeyboard
2820,groupon-signup-13-clicked_frames_crop/bbox-3966.jpg,typing,onKeyboard
2821,groupon-signup-13-clicked_frames_crop/bbox-3989.jpg,typing,onKeyboard
2822,groupon-signup-13-clicked_frames_crop/bbox-4010.jpg,typing,onKeyboard
2823,groupon-signup-13-clicked_frames_crop/bbox-4037.jpg,typing,onKeyboard
2824,groupon-signup-13-clicked_frames_crop/bbox-4065.jpg,typing,onKeyboard
2825,groupon-signup-13-clicked_frames_crop/bbox-4092.jpg,typing,out
2826,groupon-signup-13-clicked_frames_crop/bbox-4152.jpg,typing,onKeyboard
2827,groupon-signup-13-clicked_frames_crop/bbox-4175.jpg,typing,onKeyboard
2828,groupon-signup-13-clicked_frames_crop/bbox-4193.jpg,typing,onKeyboard
2829,groupon-signup-13-clicked_frames_crop/bbox-4228.jpg,typing,onKeyboard
2830,groupon-signup-13-clicked_frames_crop/bbox-4254.jpg,typing,onKeyboard
2831,groupon-signup-13-clicked_frames_crop/bbox-4284.jpg,typing,onKeyboard
2832,groupon-signup-13-clicked_frames_crop/bbox-4309.jpg,typing,onKeyboard
2833,groupon-signup-13-clicked_frames_crop/bbox-4339.jpg,typing,onKeyboard
2834,groupon-signup-13-clicked_frames_crop/bbox-4377.jpg,typing,onKeyboard
2835,groupon-signup-13-clicked_frames_crop/bbox-4448.jpg,typing,onKeyboard
2836,groupon-signup-13-clicked_frames_crop/bbox-4485.jpg,typing,onKeyboard
2837,groupon-signup-13-clicked_frames_crop/bbox-4510.jpg,typing,onKeyboard
2838,groupon-signup-13-clicked_frames_crop/bbox-4538.jpg,typing,onKeyboard
2839,groupon-signup-13-clicked_frames_crop/bbox-4561.jpg,typing,onKeyboard
2840,groupon-signup-13-clicked_frames_crop/bbox-4585.jpg,typing,onKeyboard
2841,groupon-signup-13-clicked_frames_crop/bbox-4613.jpg,typing,onKeyboard
2842,groupon-signup-13-clicked_frames_crop/bbox-4661.jpg,typing,onKeyboard
2843,groupon-signup-13-clicked_frames_crop/bbox-4689.jpg,typing,onKeyboard
2844,groupon-signup-13-clicked_frames_crop/bbox-4717.jpg,typing,onKeyboard
2845,groupon-signup-13-clicked_frames_crop/bbox-4740.jpg,typing,onKeyboard
2846,groupon-signup-13-clicked_frames_crop/bbox-4829.jpg,typing,out
2847,groupon-signup-14-clicked_frames_crop/bbox-0417.jpg,typing,onKeyboard
2848,groupon-signup-14-clicked_frames_crop/bbox-0443.jpg,typing,onKeyboard
2849,groupon-signup-14-clicked_frames_crop/bbox-0471.jpg,typing,onKeyboard
2850,groupon-signup-14-clicked_frames_crop/bbox-0494.jpg,typing,onKeyboard
2851,groupon-signup-14-clicked_frames_crop/bbox-0518.jpg,typing,onKeyboard
2852,groupon-signup-14-clicked_frames_crop/bbox-0561.jpg,typing,onKeyboard
2853,groupon-signup-14-clicked_frames_crop/bbox-0591.jpg,typing,onKeyboard
2854,groupon-signup-14-clicked_frames_crop/bbox-0623.jpg,typing,onKeyboard
2855,groupon-signup-14-clicked_frames_crop/bbox-0669.jpg,typing,out
2856,groupon-signup-14-clicked_frames_crop/bbox-1135.jpg,typing,out
2857,groupon-signup-14-clicked_frames_crop/bbox-1169.jpg,typing,onKeyboard
2858,groupon-signup-14-clicked_frames_crop/bbox-1200.jpg,typing,onKeyboard
2859,groupon-signup-14-clicked_frames_crop/bbox-1220.jpg,typing,onKeyboard
2860,groupon-signup-14-clicked_frames_crop/bbox-1422.jpg,typing,onKeyboard
2861,groupon-signup-14-clicked_frames_crop/bbox-1466.jpg,typing,onKeyboard
2862,groupon-signup-14-clicked_frames_crop/bbox-1492.jpg,typing,onKeyboard
2863,groupon-signup-14-clicked_frames_crop/bbox-1515.jpg,typing,onKeyboard
2864,groupon-signup-14-clicked_frames_crop/bbox-1591.jpg,typing,onKeyboard
2865,groupon-signup-14-clicked_frames_crop/bbox-1624.jpg,typing,onKeyboard
2866,groupon-signup-14-clicked_frames_crop/bbox-1660.jpg,typing,onKeyboard
2867,groupon-signup-14-clicked_frames_crop/bbox-1687.jpg,typing,onKeyboard
2868,groupon-signup-14-clicked_frames_crop/bbox-1740.jpg,typing,onKeyboard
2869,groupon-signup-14-clicked_frames_crop/bbox-1763.jpg,typing,onKeyboard
2870,groupon-signup-14-clicked_frames_crop/bbox-1803.jpg,typing,onKeyboard
2871,groupon-signup-14-clicked_frames_crop/bbox-1841.jpg,typing,onKeyboard
2872,groupon-signup-14-clicked_frames_crop/bbox-1871.jpg,typing,onKeyboard
2873,groupon-signup-14-clicked_frames_crop/bbox-1918.jpg,typing,onKeyboard
2874,groupon-signup-14-clicked_frames_crop/bbox-1950.jpg,typing,onKeyboard
2875,groupon-signup-14-clicked_frames_crop/bbox-2006.jpg,typing,onKeyboard
2876,groupon-signup-14-clicked_frames_crop/bbox-2031.jpg,typing,onKeyboard
2877,groupon-signup-14-clicked_frames_crop/bbox-2062.jpg,typing,onKeyboard
2878,groupon-signup-14-clicked_frames_crop/bbox-2114.jpg,typing,onKeyboard
2879,groupon-signup-14-clicked_frames_crop/bbox-2139.jpg,typing,onKeyboard
2880,groupon-signup-14-clicked_frames_crop/bbox-2166.jpg,typing,onKeyboard
2881,groupon-signup-14-clicked_frames_crop/bbox-2198.jpg,typing,onKeyboard
2882,groupon-signup-14-clicked_frames_crop/bbox-2240.jpg,typing,onKeyboard
2883,groupon-signup-14-clicked_frames_crop/bbox-2265.jpg,typing,onKeyboard
2884,groupon-signup-14-clicked_frames_crop/bbox-2295.jpg,typing,onKeyboard
2885,groupon-signup-14-clicked_frames_crop/bbox-2327.jpg,typing,onKeyboard
2886,groupon-signup-14-clicked_frames_crop/bbox-2365.jpg,typing,out
2887,groupon-signup-14-clicked_frames_crop/bbox-2449.jpg,typing,onKeyboard
2888,groupon-signup-14-clicked_frames_crop/bbox-2476.jpg,typing,onKeyboard
2889,groupon-signup-14-clicked_frames_crop/bbox-2498.jpg,typing,onKeyboard
2890,groupon-signup-14-clicked_frames_crop/bbox-2530.jpg,typing,onKeyboard
2891,groupon-signup-14-clicked_frames_crop/bbox-2558.jpg,typing,onKeyboard
2892,groupon-signup-14-clicked_frames_crop/bbox-2587.jpg,typing,onKeyboard
2893,groupon-signup-14-clicked_frames_crop/bbox-2617.jpg,typing,onKeyboard
2894,groupon-signup-14-clicked_frames_crop/bbox-2646.jpg,typing,onKeyboard
2895,groupon-signup-14-clicked_frames_crop/bbox-2665.jpg,typing,onKeyboard
2896,groupon-signup-14-clicked_frames_crop/bbox-2723.jpg,typing,onKeyboard
2897,groupon-signup-14-clicked_frames_crop/bbox-2762.jpg,typing,onKeyboard
2898,groupon-signup-14-clicked_frames_crop/bbox-2789.jpg,typing,onKeyboard
2899,groupon-signup-14-clicked_frames_crop/bbox-2819.jpg,typing,onKeyboard
2900,groupon-signup-14-clicked_frames_crop/bbox-2839.jpg,typing,onKeyboard
2901,groupon-signup-14-clicked_frames_crop/bbox-2853.jpg,typing,onKeyboard
2902,groupon-signup-14-clicked_frames_crop/bbox-2878.jpg,typing,onKeyboard
